ADA-USD,Cardano USD,
01/08/2019,0.04814000055193901,0.0,0.0
01/09/2019,0.04856700077652931,0.0,0.0
01/10/2019,0.052048999816179276,0.0,0.0
01/11/2019,0.044321998953819275,0.0,0.0
01/12/2019,0.04415399953722954,0.0,0.0
01/13/2019,0.04381199926137924,0.0,0.0
01/14/2019,0.04024900123476982,0.0,0.0
01/15/2019,0.0441569983959198,0.0,0.0
01/16/2019,0.042768001556396484,0.0,0.0
01/17/2019,0.044867999851703644,0.0,0.0
01/18/2019,0.04530800133943558,0.0,0.0
01/19/2019,0.04427500069141388,0.0,0.0
01/20/2019,0.045673999935388565,0.0,0.0
01/21/2019,0.04354099929332733,0.0,0.0
01/22/2019,0.04288899898529053,0.0,0.0
01/23/2019,0.04354799911379814,0.0,0.0
01/24/2019,0.04293699935078621,0.0,0.0
01/25/2019,0.04309700056910515,0.0,0.0
01/26/2019,0.04268699884414673,0.0,0.0
01/27/2019,0.0426659993827343,0.0,0.0
01/28/2019,0.04113699868321419,0.0,0.0
01/29/2019,0.0387130007147789,0.0,0.0
01/30/2019,0.0381769984960556,0.0,0.0
01/31/2019,0.039698999375104904,0.0,0.0
02/01/2019,0.038440998643636703,0.0,0.0
02/02/2019,0.03859800100326538,0.0,0.0
02/03/2019,0.03925900161266327,0.0,0.0
02/04/2019,0.03813000023365021,0.0,0.0
02/05/2019,0.03782400116324425,0.0,0.0
02/06/2019,0.03799299895763397,0.0,0.0
02/07/2019,0.03665100038051605,0.0,0.0
02/08/2019,0.0363989993929863,0.0,0.0
02/09/2019,0.04077500104904175,0.0,0.0
02/10/2019,0.04104999825358391,0.0,0.0
02/11/2019,0.042771998792886734,0.0,0.0
02/12/2019,0.041680000722408295,0.0,0.0
02/13/2019,0.04175499826669693,0.0,0.0
02/14/2019,0.0411360003054142,0.0,0.0
02/15/2019,0.040536001324653625,0.0,0.0
02/16/2019,0.04061900079250336,0.0,0.0
02/17/2019,0.041026998311281204,0.0,0.0
02/18/2019,0.041467998176813126,0.0,0.0
02/19/2019,0.04568200185894966,0.0,0.0
02/20/2019,0.04617699980735779,0.0,0.0
02/21/2019,0.04758400097489357,0.0,0.0
02/22/2019,0.04504099860787392,0.0,0.0
02/23/2019,0.0459819994866848,0.0,0.0
02/24/2019,0.04872699826955795,0.0,0.0
02/25/2019,0.04216799885034561,0.0,0.0
02/26/2019,0.04396500065922737,0.0,0.0
02/27/2019,0.04332900047302246,0.0,0.0
02/28/2019,0.04324499890208244,0.0,0.0
03/01/2019,0.043111998587846756,0.0,0.0
03/02/2019,0.043216999620199203,0.0,0.0
03/03/2019,0.04285300150513649,0.0,0.0
03/04/2019,0.04230299964547157,0.0,0.0
03/05/2019,0.040598999708890915,0.0,0.0
03/06/2019,0.043184999376535416,0.0,0.0
03/07/2019,0.04284999892115593,0.0,0.0
03/08/2019,0.042952001094818115,0.0,0.0
03/09/2019,0.04268600046634674,0.0,0.0
03/10/2019,0.04675399884581566,0.0,0.0
03/11/2019,0.04569699987769127,0.0,0.0
03/12/2019,0.04766499996185303,0.0,0.0
03/13/2019,0.04736600071191788,0.0,0.0
03/14/2019,0.046574998646974564,0.0,0.0
03/15/2019,0.047986000776290894,0.0,0.0
03/16/2019,0.05011200159788132,0.0,0.0
03/17/2019,0.051600001752376556,0.0,0.0
03/18/2019,0.050310999155044556,0.0,0.0
03/19/2019,0.050457000732421875,0.0,0.0
03/20/2019,0.05271900072693825,0.0,0.0
03/21/2019,0.053957000374794006,0.0,0.0
03/22/2019,0.05290599912405014,0.0,0.0
03/23/2019,0.057992998510599136,0.0,0.0
03/24/2019,0.06372299790382385,0.0,0.0
03/25/2019,0.06185000017285347,0.0,0.0
03/26/2019,0.059206001460552216,0.0,0.0
03/27/2019,0.06223199889063835,0.0,0.0
03/28/2019,0.06759300082921982,0.0,0.0
03/29/2019,0.06576299667358398,0.0,0.0
03/30/2019,0.07125700265169144,0.0,0.0
03/31/2019,0.07173900306224823,0.0,0.0
04/01/2019,0.06965100020170212,0.0,0.0
04/02/2019,0.07231000065803528,0.0,0.0
04/03/2019,0.08543699979782104,0.0,0.0
04/04/2019,0.09051799774169922,0.0,0.0
04/05/2019,0.08735500276088715,0.0,0.0
04/06/2019,0.09121400117874146,0.0,0.0
04/07/2019,0.09016100317239761,0.0,0.0
04/08/2019,0.09046600013971329,0.0,0.0
04/09/2019,0.08698900043964386,0.0,0.0
04/10/2019,0.0837789997458458,0.0,0.0
04/11/2019,0.08992899954319,0.0,0.0
04/12/2019,0.0835840031504631,0.0,0.0
04/13/2019,0.08348499983549118,0.0,0.0
04/14/2019,0.08373100310564041,0.0,0.0
04/15/2019,0.08464299887418747,0.0,0.0
04/16/2019,0.08226499706506729,0.0,0.0
04/17/2019,0.08378499746322632,0.0,0.0
04/18/2019,0.08306600153446198,0.0,0.0
04/19/2019,0.08173900097608566,0.0,0.0
04/20/2019,0.0795150026679039,0.0,0.0
04/21/2019,0.076555997133255,0.0,0.0
04/22/2019,0.07410100102424622,0.0,0.0
04/23/2019,0.07806699723005295,0.0,0.0
04/24/2019,0.07452400028705597,0.0,0.0
04/25/2019,0.07264299690723419,0.0,0.0
04/26/2019,0.06934700161218643,0.0,0.0
04/27/2019,0.06921099871397018,0.0,0.0
04/28/2019,0.07018899917602539,0.0,0.0
04/29/2019,0.0686199963092804,0.0,0.0
04/30/2019,0.06466100364923477,0.0,0.0
05/01/2019,0.07033800333738327,0.0,0.0
05/02/2019,0.06902000308036804,0.0,0.0
05/03/2019,0.06857500225305557,0.0,0.0
05/04/2019,0.06985799968242645,0.0,0.0
05/05/2019,0.06690700352191925,0.0,0.0
05/06/2019,0.06616400182247162,0.0,0.0
05/07/2019,0.06675899773836136,0.0,0.0
05/08/2019,0.06401699781417847,0.0,0.0
05/09/2019,0.06460600346326828,0.0,0.0
05/10/2019,0.061694998294115067,0.0,0.0
05/11/2019,0.06335499882698059,0.0,0.0
05/12/2019,0.07514499872922897,0.0,0.0
05/13/2019,0.07008600234985352,0.0,0.0
05/14/2019,0.07301600277423859,0.0,0.0
05/15/2019,0.08456200361251831,0.0,0.0
05/16/2019,0.09399600327014923,0.0,0.0
05/17/2019,0.08820699900388718,0.0,0.0
05/18/2019,0.08325999975204468,0.0,0.0
05/19/2019,0.07906299829483032,0.0,0.0
05/20/2019,0.08696199953556061,0.0,0.0
05/21/2019,0.08484400063753128,0.0,0.0
05/22/2019,0.08460299670696259,0.0,0.0
05/23/2019,0.07791399955749512,0.0,0.0
05/24/2019,0.08072499930858612,0.0,0.0
05/25/2019,0.08086899667978287,0.0,0.0
05/26/2019,0.08050200343132019,0.0,0.0
05/27/2019,0.0860380008816719,0.0,0.0
05/28/2019,0.09154900163412094,0.0,0.0
05/29/2019,0.09287399798631668,0.0,0.0
05/30/2019,0.09083200246095657,0.0,0.0
05/31/2019,0.08450999855995178,0.0,0.0
06/01/2019,0.08946199715137482,0.0,0.0
06/02/2019,0.09069500118494034,0.0,0.0
06/03/2019,0.09658599644899368,0.0,0.0
06/04/2019,0.08844699710607529,0.0,0.0
06/05/2019,0.08271899819374084,0.0,0.0
06/06/2019,0.08339100331068039,0.0,0.0
06/07/2019,0.083406001329422,0.0,0.0
06/08/2019,0.08585599809885025,0.0,0.0
06/09/2019,0.08420500159263611,0.0,0.0
06/10/2019,0.0794299989938736,0.0,0.0
06/11/2019,0.08559499680995941,0.0,0.0
06/12/2019,0.08799800276756287,0.0,0.0
06/13/2019,0.09633100032806396,0.0,0.0
06/14/2019,0.08977600187063217,0.0,0.0
06/15/2019,0.09065700322389603,0.0,0.0
06/16/2019,0.09169500321149826,0.0,0.0
06/17/2019,0.09229099750518799,0.0,0.0
06/18/2019,0.09359599649906158,0.0,0.0
06/19/2019,0.08915500342845917,0.0,0.0
06/20/2019,0.08997900038957596,0.0,0.0
06/21/2019,0.08740299940109253,0.0,0.0
06/22/2019,0.08962900191545486,0.0,0.0
06/23/2019,0.09440299868583679,0.0,0.0
06/24/2019,0.09664399921894073,0.0,0.0
06/25/2019,0.09781300276517868,0.0,0.0
06/26/2019,0.09635700285434723,0.0,0.0
06/27/2019,0.0977569967508316,0.0,0.0
06/28/2019,0.08648200333118439,0.0,0.0
06/29/2019,0.08929699659347534,0.0,0.0
06/30/2019,0.09048599749803543,0.0,0.0
07/01/2019,0.08209799975156784,0.0,0.0
07/02/2019,0.08380000293254852,0.0,0.0
07/03/2019,0.08103299885988235,0.0,0.0
07/04/2019,0.08300700038671494,0.0,0.0
07/05/2019,0.07780499756336212,0.0,0.0
07/06/2019,0.0765179991722107,0.0,0.0
07/07/2019,0.07734599709510803,0.0,0.0
07/08/2019,0.07993199676275253,0.0,0.0
07/09/2019,0.08045200258493423,0.0,0.0
07/10/2019,0.07801199704408646,0.0,0.0
07/11/2019,0.07193399965763092,0.0,0.0
07/12/2019,0.06518100202083588,0.0,0.0
07/13/2019,0.06980500370264053,0.0,0.0
07/14/2019,0.0667949989438057,0.0,0.0
07/15/2019,0.05941300094127655,0.0,0.0
07/16/2019,0.059516001492738724,0.0,0.0
07/17/2019,0.05195299908518791,0.0,0.0
07/18/2019,0.05523499846458435,0.0,0.0
07/19/2019,0.058772001415491104,0.0,0.0
07/20/2019,0.059808000922203064,0.0,0.0
07/21/2019,0.06294400244951248,0.0,0.0
07/22/2019,0.06120799854397774,0.0,0.0
07/23/2019,0.059463001787662506,0.0,0.0
07/24/2019,0.05581200122833252,0.0,0.0
07/25/2019,0.05907300114631653,0.0,0.0
07/26/2019,0.058678001165390015,0.0,0.0
07/27/2019,0.06288400292396545,0.0,0.0
07/28/2019,0.0598750002682209,0.0,0.0
07/29/2019,0.05937900021672249,0.0,0.0
07/30/2019,0.06041400134563446,0.0,0.0
07/31/2019,0.05994199961423874,0.0,0.0
08/01/2019,0.06015999987721443,0.0,0.0
08/02/2019,0.05886400118470192,0.0,0.0
08/03/2019,0.05741700157523155,0.0,0.0
08/04/2019,0.05776999890804291,0.0,0.0
08/05/2019,0.05626999959349632,0.0,0.0
08/06/2019,0.056651998311281204,0.0,0.0
08/07/2019,0.053373999893665314,0.0,0.0
08/08/2019,0.051906000822782516,0.0,0.0
08/09/2019,0.051910001784563065,0.0,0.0
08/10/2019,0.047641001641750336,0.0,0.0
08/11/2019,0.05199199914932251,0.0,0.0
08/12/2019,0.0547959990799427,0.0,0.0
08/13/2019,0.052932001650333405,0.0,0.0
08/14/2019,0.05255400016903877,0.0,0.0
08/15/2019,0.04709000140428543,0.0,0.0
08/16/2019,0.04753600060939789,0.0,0.0
08/17/2019,0.04686899855732918,0.0,0.0
08/18/2019,0.04742399975657463,0.0,0.0
08/19/2019,0.050725001841783524,0.0,0.0
08/20/2019,0.05025099962949753,0.0,0.0
08/21/2019,0.049226000905036926,0.0,0.0
08/22/2019,0.04715299978852272,0.0,0.0
08/23/2019,0.04941000044345856,0.0,0.0
08/24/2019,0.04980200156569481,0.0,0.0
08/25/2019,0.05017000064253807,0.0,0.0
08/26/2019,0.04945399984717369,0.0,0.0
08/27/2019,0.049706000834703445,0.0,0.0
08/28/2019,0.049862999469041824,0.0,0.0
08/29/2019,0.04583499953150749,0.0,0.0
08/30/2019,0.0447160005569458,0.0,0.0
08/31/2019,0.04482400044798851,0.0,0.0
09/01/2019,0.04495200142264366,0.0,0.0
09/02/2019,0.044555000960826874,0.0,0.0
09/03/2019,0.0453759990632534,0.0,0.0
09/04/2019,0.04678399860858917,0.0,0.0
09/05/2019,0.045504000037908554,0.0,0.0
09/06/2019,0.044436998665332794,0.0,0.0
09/07/2019,0.044426001608371735,0.0,0.0
09/08/2019,0.04621100053191185,0.0,0.0
09/09/2019,0.04670599848031998,0.0,0.0
09/10/2019,0.04690299928188324,0.0,0.0
09/11/2019,0.04649600014090538,0.0,0.0
09/12/2019,0.044992998242378235,0.0,0.0
09/13/2019,0.045462001115083694,0.0,0.0
09/14/2019,0.04575800150632858,0.0,0.0
09/15/2019,0.04650700092315674,0.0,0.0
09/16/2019,0.04681500047445297,0.0,0.0
09/17/2019,0.047109998762607574,0.0,0.0
09/18/2019,0.048948999494314194,0.0,0.0
09/19/2019,0.05329599976539612,0.0,0.0
09/20/2019,0.05249100178480148,0.0,0.0
09/21/2019,0.05233500152826309,0.0,0.0
09/22/2019,0.05189400166273117,0.0,0.0
09/23/2019,0.04904500022530556,0.0,0.0
09/24/2019,0.04625900089740753,0.0,0.0
09/25/2019,0.0376100018620491,0.0,0.0
09/26/2019,0.0394119992852211,0.0,0.0
09/27/2019,0.03822999820113182,0.0,0.0
09/28/2019,0.03951000049710274,0.0,0.0
09/29/2019,0.03882800042629242,0.0,0.0
09/30/2019,0.037473998963832855,0.0,0.0
10/01/2019,0.03888599947094917,0.0,0.0
10/02/2019,0.03850699961185455,0.0,0.0
10/03/2019,0.039400000125169754,0.0,0.0
10/04/2019,0.03836200013756752,0.0,0.0
10/05/2019,0.03965499997138977,0.0,0.0
10/06/2019,0.039712999016046524,0.0,0.0
10/07/2019,0.03930500149726868,0.0,0.0
10/08/2019,0.04167599976062775,0.0,0.0
10/09/2019,0.04144199937582016,0.0,0.0
10/10/2019,0.042628999799489975,0.0,0.0
10/11/2019,0.041701000183820724,0.0,0.0
10/12/2019,0.040539998561143875,0.0,0.0
10/13/2019,0.040539998561143875,0.0,0.0
10/14/2019,0.04132499918341637,0.0,0.0
10/15/2019,0.0417959988117218,0.0,0.0
10/16/2019,0.03976000100374222,0.0,0.0
10/17/2019,0.038725998252630234,0.0,0.0
10/18/2019,0.03952699899673462,0.0,0.0
10/19/2019,0.038079001009464264,0.0,0.0
10/20/2019,0.03921699896454811,0.0,0.0
10/21/2019,0.03954299911856651,0.0,0.0
10/22/2019,0.039271000772714615,0.0,0.0
10/23/2019,0.03881999850273132,0.0,0.0
10/24/2019,0.03640900179743767,0.0,0.0
10/25/2019,0.03767799958586693,0.0,0.0
10/26/2019,0.04121999815106392,0.0,0.0
10/27/2019,0.04053699970245361,0.0,0.0
10/28/2019,0.04231499880552292,0.0,0.0
10/29/2019,0.04232800006866455,0.0,0.0
10/30/2019,0.043428000062704086,0.0,0.0
10/31/2019,0.04196299985051155,0.0,0.0
11/01/2019,0.041645001620054245,0.0,0.0
11/02/2019,0.04233599826693535,0.0,0.0
11/03/2019,0.04258099943399429,0.0,0.0
11/04/2019,0.0418890006840229,0.0,0.0
11/05/2019,0.04326099902391434,0.0,0.0
11/06/2019,0.044300999492406845,0.0,0.0
11/07/2019,0.04492799937725067,0.0,0.0
11/08/2019,0.043643999844789505,0.0,0.0
11/09/2019,0.04229800030589104,0.0,0.0
11/10/2019,0.042438000440597534,0.0,0.0
11/11/2019,0.043970998376607895,0.0,0.0
11/12/2019,0.04325700178742409,0.0,0.0
11/13/2019,0.0437219999730587,0.0,0.0
11/14/2019,0.0434890016913414,0.0,0.0
11/15/2019,0.043129999190568924,0.0,0.0
11/16/2019,0.043977998197078705,0.0,0.0
11/17/2019,0.04415300115942955,0.0,0.0
11/18/2019,0.045402999967336655,0.0,0.0
11/19/2019,0.04369699954986572,0.0,0.0
11/20/2019,0.0425879992544651,0.0,0.0
11/21/2019,0.041168998926877975,0.0,0.0
11/22/2019,0.038447000086307526,0.0,0.0
11/23/2019,0.03715899959206581,0.0,0.0
11/24/2019,0.038371000438928604,0.0,0.0
11/25/2019,0.03554299846291542,0.0,0.0
11/26/2019,0.036045998334884644,0.0,0.0
11/27/2019,0.03695499897003174,0.0,0.0
11/28/2019,0.039129000157117844,0.0,0.0
11/29/2019,0.03922700136899948,0.0,0.0
11/30/2019,0.041416000574827194,0.0,0.0
12/01/2019,0.04042600095272064,0.0,0.0
12/02/2019,0.039611998945474625,0.0,0.0
12/03/2019,0.038047000765800476,0.0,0.0
12/04/2019,0.03790599852800369,0.0,0.0
12/05/2019,0.03740200027823448,0.0,0.0
12/06/2019,0.03787900134921074,0.0,0.0
12/07/2019,0.038311999291181564,0.0,0.0
12/08/2019,0.038752999156713486,0.0,0.0
12/09/2019,0.03893199935555458,0.0,0.0
12/10/2019,0.037473998963832855,0.0,0.0
12/11/2019,0.03660200163722038,0.0,0.0
12/12/2019,0.03665199875831604,0.0,0.0
12/13/2019,0.036719001829624176,0.0,0.0
12/14/2019,0.0371600016951561,0.0,0.0
12/15/2019,0.03644900023937225,0.0,0.0
12/16/2019,0.03666200116276741,0.0,0.0
12/17/2019,0.034269001334905624,0.0,0.0
12/18/2019,0.031794000416994095,0.0,0.0
12/19/2019,0.03445599973201752,0.0,0.0
12/20/2019,0.033263999968767166,0.0,0.0
12/21/2019,0.03400000184774399,0.0,0.0
12/22/2019,0.033264998346567154,0.0,0.0
12/23/2019,0.03444100171327591,0.0,0.0
12/24/2019,0.033195000141859055,0.0,0.0
12/25/2019,0.03418499976396561,0.0,0.0
12/26/2019,0.03374499827623367,0.0,0.0
12/27/2019,0.034279000014066696,0.0,0.0
12/28/2019,0.03309499844908714,0.0,0.0
12/29/2019,0.033636998385190964,0.0,0.0
12/30/2019,0.03427800163626671,0.0,0.0
12/31/2019,0.03360699862241745,0.0,0.0
01/01/2020,0.03283200040459633,0.0,0.0
01/02/2020,0.03347399830818176,0.0,0.0
01/03/2020,0.03274799883365631,0.0,0.0
01/04/2020,0.03419100120663643,0.0,0.0
01/05/2020,0.0345739983022213,0.0,0.0
01/06/2020,0.03475100174546242,0.0,0.0
01/07/2020,0.03729100152850151,0.0,0.0
01/08/2020,0.03705500066280365,0.0,0.0
01/09/2020,0.036444999277591705,0.0,0.0
01/10/2020,0.03633499890565872,0.0,0.0
01/11/2020,0.03685399889945984,0.0,0.0
01/12/2020,0.03682100027799606,0.0,0.0
01/13/2020,0.037696000188589096,0.0,0.0
01/14/2020,0.03704100102186203,0.0,0.0
01/15/2020,0.04157999902963638,0.0,0.0
01/16/2020,0.04257199913263321,0.0,0.0
01/17/2020,0.04143499955534935,0.0,0.0
01/18/2020,0.04498500004410744,0.0,0.0
01/19/2020,0.04485100135207176,0.0,0.0
01/20/2020,0.041919998824596405,0.0,0.0
01/21/2020,0.043811000883579254,0.0,0.0
01/22/2020,0.04593899846076965,0.0,0.0
01/23/2020,0.04565899819135666,0.0,0.0
01/24/2020,0.043379999697208405,0.0,0.0
01/25/2020,0.044968001544475555,0.0,0.0
01/26/2020,0.04324699938297272,0.0,0.0
01/27/2020,0.04462699964642525,0.0,0.0
01/28/2020,0.047839000821113586,0.0,0.0
01/29/2020,0.052896998822689056,0.0,0.0
01/30/2020,0.05346899852156639,0.0,0.0
01/31/2020,0.05603399872779846,0.0,0.0
02/01/2020,0.053835999220609665,0.0,0.0
02/02/2020,0.05610999837517738,0.0,0.0
02/03/2020,0.055723998695611954,0.0,0.0
02/04/2020,0.05696599930524826,0.0,0.0
02/05/2020,0.05598499998450279,0.0,0.0
02/06/2020,0.05924300104379654,0.0,0.0
02/07/2020,0.059755999594926834,0.0,0.0
02/08/2020,0.059751998633146286,0.0,0.0
02/09/2020,0.05993799865245819,0.0,0.0
02/10/2020,0.061824001371860504,0.0,0.0
02/11/2020,0.06034500151872635,0.0,0.0
02/12/2020,0.06319300085306168,0.0,0.0
02/13/2020,0.06833299994468689,0.0,0.0
02/14/2020,0.06858699768781662,0.0,0.0
02/15/2020,0.07057999819517136,0.0,0.0
02/16/2020,0.06398899853229523,0.0,0.0
02/17/2020,0.06255999952554703,0.0,0.0
02/18/2020,0.06005999818444252,0.0,0.0
02/19/2020,0.06260400265455246,0.0,0.0
02/20/2020,0.057429999113082886,0.0,0.0
02/21/2020,0.05818599835038185,0.0,0.0
02/22/2020,0.058577001094818115,0.0,0.0
02/23/2020,0.05832299962639809,0.0,0.0
02/24/2020,0.06154400110244751,0.0,0.0
02/25/2020,0.058952998369932175,0.0,0.0
02/26/2020,0.05629599839448929,0.0,0.0
02/27/2020,0.04943599924445152,0.0,0.0
02/28/2020,0.04966200143098831,0.0,0.0
02/29/2020,0.048608001321554184,0.0,0.0
03/01/2020,0.047506000846624374,0.0,0.0
03/02/2020,0.04588399827480316,0.0,0.0
03/03/2020,0.04891299828886986,0.0,0.0
03/04/2020,0.048760998994112015,0.0,0.0
03/05/2020,0.04901500046253204,0.0,0.0
03/06/2020,0.051040999591350555,0.0,0.0
03/07/2020,0.051527999341487885,0.0,0.0
03/08/2020,0.048927001655101776,0.0,0.0
03/09/2020,0.04323099926114082,0.0,0.0
03/10/2020,0.04155400022864342,0.0,0.0
03/11/2020,0.04149400070309639,0.0,0.0
03/12/2020,0.03962700068950653,0.0,0.0
03/13/2020,0.02395400032401085,0.0,0.0
03/14/2020,0.0284620001912117,0.0,0.0
03/15/2020,0.02595899999141693,0.0,0.0
03/16/2020,0.027110999450087547,0.0,0.0
03/17/2020,0.02411000058054924,0.0,0.0
03/18/2020,0.02520900033414364,0.0,0.0
03/19/2020,0.025314999744296074,0.0,0.0
03/20/2020,0.030415000393986702,0.0,0.0
03/21/2020,0.02936599962413311,0.0,0.0
03/22/2020,0.02944600023329258,0.0,0.0
03/23/2020,0.02708899974822998,0.0,0.0
03/24/2020,0.029092000797390938,0.0,0.0
03/25/2020,0.030186999589204788,0.0,0.0
03/26/2020,0.029438000172376633,0.0,0.0
03/27/2020,0.03072899952530861,0.0,0.0
03/28/2020,0.029254000633955002,0.0,0.0
03/29/2020,0.02973799966275692,0.0,0.0
03/30/2020,0.028217999264597893,0.0,0.0
03/31/2020,0.0298250000923872,0.0,0.0
04/01/2020,0.030553000047802925,0.0,0.0
04/02/2020,0.030841000378131866,0.0,0.0
04/03/2020,0.031961001455783844,0.0,0.0
04/04/2020,0.032294999808073044,0.0,0.0
04/05/2020,0.032517001032829285,0.0,0.0
04/06/2020,0.031998999416828156,0.0,0.0
04/07/2020,0.03565499931573868,0.0,0.0
04/08/2020,0.035130999982357025,0.0,0.0
04/09/2020,0.03627900034189224,0.0,0.0
04/10/2020,0.03616200014948845,0.0,0.0
04/11/2020,0.0332150012254715,0.0,0.0
04/12/2020,0.03332899883389473,0.0,0.0
